1082514282000100250234947     UNIANDRA COMERCIO DE ARTIGOS DE VESFLORIANOPOLIS                 SC48322491792019050120190531331
60A20190502EP1216100000000090901200000000185249                                                                               
60A20190502EP1216100000000090901700000000531631                                                                               
60A20190502EP121610000000009090CANC000000054800                                                                               
60A20190502EP121610000000009090DESC000000021420                                                                               
60A20190502EP121610000000009090F   000000003690                                                                               
60D20190502EP121610000000009090000000000326  00000000010000000000000005090000000000000509017000000000086530                   
60D20190502EP121610000000009090000001060802  00000000010000000000000009350000000000000935017000000000158950                   
60D20190502EP121610000000009090015384        00000000010000000000000005870000000000000587017000000000099790                   
60D20190502EP121610000000009090015487        00000000010000000000000002490000000000000249012000000000029880                   
60D20190502EP121610000000009090021715        00000000010000000000000005660000000000000566017000000000096220                   
60D20190502EP121610000000009090024105        00000000020000000000000010700000000000001070017000000000181900                   
60D20190502EP121610000000009090029704        00000000060000000000000034560000000000003456017000000000587520                   
60D20190502EP121610000000009090032801        00000000010000000000000004690000000000000469017000000000079730                   
60D20190502EP121610000000009090062001        00000000010000000000000005990000000000000599017000000000101830                   
60D20190502EP121610000000009090062002        00000000030000000000000018570000000000001857017000000000315690                   
60D20190502EP121610000000009090062003        00000000020000000000000012380000000000001238017000000000210460                   
60D20190502EP1216100000000090901001300       00000000010000000000000002350000000000000235017000000000039950                   
60D20190502EP1216100000000090901007708       00000000060000000000000022740000000000002274017000000000386580                   
60D20190502EP1216100000000090901007709       00000000060000000000000022740000000000002274017000000000386580                   
60D20190502EP1216100000000090901026901       00000000010000000000000003590000000000000359017000000000061030                   
60D20190502EP1216100000000090901065708       00000000010000000000000003390000000000000339012000000000040680                   
60D20190502EP1216100000000090901070102       00000000040000000000000006360000000000000636012000000000076320                   
60D20190502EP1216100000000090901070201       00000000060000000000000020940000000000002094017000000000355980                   
60D20190502EP1216100000000090901075027       00000000010000000000000014990000000000001499012000000000179880                   
60D20190502EP1216100000000090901088422       00000000010000000000000003490000000000000349012000000000041880                   
60D20190502EP1216100000000090901102843       00000000010000000000000018990000000000001899012000000000227880                   
60D20190502EP1216100000000090901103202       00000000010000000000000012990000000000001299012000000000155880                   
60D20190502EP1216100000000090901103203       00000000010000000000000012990000000000001299012000000000155880                   
60D20190502EP1216100000000090901103205       00000000010000000000000012990000000000001299012000000000155880                   
60D20190502EP1216100000000090901128901       00000000010000000000000009400000000000000940012000000000112800                   
60D20190502EP1216100000000090901128904       00000000010000000000000009400000000000000940012000000000112800                   
60D20190502EP1216100000000090901128905       00000000010000000000000009400000000000000940012000000000112800                   
60D20190502EP1216100000000090901130603       00000000020000000000000008180000000000000818017000000000139060                   
60D20190502EP1216100000000090901140133       00000000010000000000000012990000000000001299012000000000155880                   
60D20190502EP1216100000000090901151401       00000000010000000000000001390000000000000139017000000000023630                   
60D20190502EP12161000000000909012782         00000000010000000000000002950000000000000295017000000000050150                   
60D20190502EP12161000000000909014306         00000000060000000000000007140000000000000714012000000000085680                   
60D20190502EP12161000000000909014636         00000000240000000000000018960000000000001896012000000000227520                   
60D20190502EP12161000000000909014704         00000000010000000000000003190000000000000319017000000000054230                   
60D20190502EP12161000000000909014771         00000000010000000000000002600000000000000260017000000000044200                   
60D20190502EP12161000000000909015384         00000000020000000000000011740000000000001174017000000000199580                   
60D20190502EP1216100000000090901643          00000000010000000000000008290000000000000829017000000000140930                   
60D20190502EP1216100000000090901645          00000000020000000000000016980000000000001698017000000000288660                   
60D20190502EP1216100000000090901653          00000000020000000000000016580000000000001658017000000000281860                   
60D20190502EP12161000000000909016562         00000000010000000000000006890000000000000689012000000000082680                   
60D20190502EP12161000000000909017077         00000000010000000000000004590000000000000459017000000000078030                   
60D20190502EP12161000000000909017964         000000000100000000000000036900000000000000000F   0000000000000                   
60D20190502EP1216100000000090901816          00000000010000000000000005690000000000000569017000000000096730                   
60D20190502EP1216100000000090901847          00000000020000000000000011780000000000001178017000000000200260                   
60D20190502EP1216100000000090901854          00000000010000000000000005890000000000000589017000000000100130                   
60D20190502EP1216100000000090901946          00000000010000000000000007690000000000000769017000000000130730                   
60D20190502EP1216100000000090901953          00000000010000000000000008090000000000000809017000000000137530                   
60D20190502EP1216100000000090901977          00000000020000000000000016580000000000001658017000000000281860                   
60D20190502EP1216100000000090902240          00000000010000000000000008290000000000000829017000000000140930                   
60D20190502EP1216100000000090902257          00000000010000000000000008290000000000000829017000000000140930                   
60D20190502EP1216100000000090902405          00000000020000000000000003180000000000000318017000000000054060                   
60D20190502EP12161000000000909024129         00000000040000000000000021400000000000002140017000000000363800                   
60D20190502EP12161000000000909024909         00000000010000000000000004990000000000000499017000000000084830                   
60D20190502EP12161000000000909029698         00000000010000000000000005760000000000000576017000000000097920                   
60D20190502EP12161000000000909032545         00000000020000000000000019580000000000001958017000000000332860                   
60D20190502EP12161000000000909043886         00000000010000000000000007990000000000000799012000000000095880                   
60D20190502EP1216100000000090904880          00000000010000000000000007390000000000000739017000000000125630                   
60D20190502EP1216100000000090905132          00000000020000000000000009380000000000000938017000000000159460                   
60D20190502EP1216100000000090905227          00000000020000000000000018580000000000001858017000000000315860                   
60D20190502EP1216100000000090905234          00000000010000000000000009290000000000000929017000000000157930                   
60D20190502EP1216100000000090905296          00000000030000000000000026970000000000002697017000000000458490                   
